x values:
0.5645807203966654 0.8346382803154724
0.5729401251782846 0.8289960703675403
0.5812475972668917 0.8232631184078809
0.5894876781841314 0.8174500922681567
0.5976740092187054 0.8115473686001746
0.6057913573105741 0.805565931145449
0.613853160566708 0.7994958777542328
0.6218444176473725 0.7933485035338655
0.6297783579183982 0.7871136316296125
0.6376402179664817 0.7808028638417986
0.645443012943261 0.7744057528209154
0.6531722234695592 0.7679342022605528
0.6608406450983915 0.7613774986385465
0.6684340084914435 0.7547478426171368
0.6759648843095261 0.7480342589337393
0.6834192591584818 0.7412492401717716
0.6908094736063738 0.7343815538687483
0.69812177600061 0.7274439793610225
0.705368271711154 0.7204250316331313
0.7125354765161034 0.7133377714874911
0.7196352555792728 0.7061704661070672
0.7266543976879366 0.6989364523570224
0.7335984488080217 0.6916302119345344
0.7404726984507123 0.6842459798644034
0.7472643550666446 0.6767974966672604
0.7539846621071381 0.6692724315285538
0.7606211144780055 0.6616847870299744
0.7671846986930515 0.6540220019782269
0.7736632012866825 0.6462983352231273
0.7800645512015586 0.638504440856824
0.7863879803986561 0.6306410373778264
0.7926300028543898 0.6227123500528101
0.7987792187885602 0.6147333034379202
0.8048566436171136 0.6066766285308547
0.8108507498316304 0.5985571505690358
0.8167609169233203 0.5903757100793524
0.8225763692524544 0.5821476931542101
0.8283169815723214 0.5738449799162223
0.8339718466682139 0.565482862349802
0.8395403791495207 0.5570622060998458
0.8450124453468744 0.5485988333364528
0.850406746465185 0.5400638198356512
0.8557130136310585 0.5314728990259932
0.8609216056429873 0.5228422029486682
0.8660503232626943 0.5141422355394774
0.8710893875097261 0.5053890442191433
0.8760382767410642 0.4965835351164469
0.8808880203534187 0.4877422300905219
0.8856551927166507 0.47883491330497313
0.8903306822146709 0.4698780276158868
0.8949140048416528 0.46087250023844806
0.8993968754357158 0.4518352155118729
0.9037946145501099 0.44273528782414406
0.908098793009628 0.43358952825957214
0.9123089652464952 0.4243988835855314
0.916417545249266 0.4151805726836816
0.9204385744044573 0.40590309127120067
0.9243643199250616 0.39658359084419575
0.9281943754186133 0.3872230361556637
0.9319218665762816 0.37783895213851926
0.935559532384297 0.36839926796763517
0.9391003492388927 0.35892144717122576
0.9425439505953492 0.34940647089158405
0.9458841852220116 0.3398721411152837
0.9491324686262855 0.3302858735408201
0.9522824980092374 0.32066541483252226
0.9553286711117279 0.3110287554335441
0.9582813984634049 0.301342961323066
0.9611349246981994 0.2916259722437866
0.9638889544195922 0.2818787940966563
0.9665386254610153 0.2721196425621935
0.9690929932759857 0.2623151649933334
0.9715470407597359 0.2524835326060825
0.9739005138697147 0.24262576316924558
0.9761492985770999 0.23276026746016582
0.9783010802756889 0.22285332939242491
0.9803515884235584 0.2129233215883705
0.9823006107524764 0.20297127200061268
0.984144788178636 0.1930157560399627
0.9858904233194937 0.18302274996890497
0.987533999262214 0.17301079741590472
0.9890753458641129 0.1629809348164777
0.9905118645445007 0.15295187147913636
0.9918484647158787 0.14288933231257786
0.9930823889137528 0.13281200126820697
0.9942135094025133 0.12272092154950895
0.9952399924043235 0.11263490540537696
0.9961653460033807 0.10251948310393343
0.9969875767461645 0.09239344800415902
0.9977054264331785 0.08227566913305756
0.9983213483706525 0.07213156820720182
0.9988339242628783 0.0619800002344639
0.9992431010480926 0.05182201610332252
0.9995483898058725 0.04167653323040633
0.9997508338839061 0.03150887865174219
0.99984978393661 0.021337962279664374
0.9998452297206929 0.011164837005594367
0.9997374524037966 0.001008437334119493
0.9995260836486949 -0.009165947007727725
0.9992112441343671 -0.019339382492400102
0.9987929664529428 -0.029510815967698046
0.9982723013948959 -0.039661327171016315
0.997647469547553 -0.04982560625103192
0.9969193614147758 -0.059984727393308804
0.9960880523701864 -0.07013763892746551
0.9951553610884015 -0.08026546613925413
0.9941181000256032 -0.090402821653075
0.9929779280370647 -0.1005308186831648
0.9917372377210425 -0.1106306371686655
0.9903917889234535 -0.12073679401201236
0.9889438149471748 -0.13083045220430117
0.9873934656862103 -0.14091056685186323
0.9857438955263479 -0.1509584180124964
0.9839894669353536 -0.16100834498632702
0.9821331759328829 -0.17104160440543348
0.9801752146818441 -0.1810571576286171
0.9781194941361578 -0.19103641580724712
0.9759570457403641 -0.20102224201510854
0.973699483766635 -0.2109610034794305
0.9713329985696817 -0.22091288234868103
0.9688744410387095 -0.23080701487588803
0.9663159380284576 -0.24067733821095846
0.9636482178666559 -0.2505574563441756
0.9608902764282564 -0.2603770165109363
0.9580332131272657 -0.2701697171543095
0.9550667403754661 -0.27996888087476296
0.9520119813574589 -0.2897047313549251
0.9488477412132714 -0.2994448189273837
0.9455965513579138 -0.309119787934751
0.9422478172836899 -0.3187628692959472
0.9387895795564887 -0.3284068477292767
0.9352464630422765 -0.3379830519359341
0.9316068699857654 -0.347524391069592
0.9278578526451428 -0.35706328642047364
0.9240261064233282 -0.36653181494857623
0.920099041109419 -0.3759625334196017
0.9160627327020726 -0.3853874695269373
0.9119459223004761 -0.3947395116933308
0.9077200462046842 -0.4040835472709456
0.9034151953571531 -0.41335304074607915
0.8990171515623587 -0.4225798942608428
0.8945103925852668 -0.4317954133006845
0.8899270094342197 -0.44093397747190394
0.8852518247269394 -0.45002705653603164
0.8804683765112326 -0.4591054837860829
0.8756107259999074 -0.46810461500964273
0.8706451693159063 -0.47708688895393636
0.865607064400886 -0.485988346079626
0.8604796666845955 -0.4948396704573393
0.8552449821316234 -0.5036708446552188
0.8499402850463011 -0.5124189850608285
0.8445479112863243 -0.5211142662321715
0.8390489698585247 -0.5297861230733181
0.8334826167453127 -0.5383728064133787
0.8278302846692203 -0.546903953219613
0.822072203257825 -0.5554084233421654
0.816249373736076 -0.5638256595107138
0.8103213955173372 -0.57221406310517
0.8043304796005637 -0.5805139033231772
0.798256591946816 -0.5887538598887331
0.792078537502009 -0.5969617745799274
0.7858403079678815 -0.6050792017909115
0.7795210140740286 -0.6131342112847347
0.7730986322246373 -0.6211539994196266
0.7666188938889418 -0.6290814601712247
0.7600368406444037 -0.6369715967065803
0.753399340922784 -0.6447682262036994
0.7466841233307903 -0.6524983438117
0.7398678289768094 -0.6601880139855448
0.7329989942392213 -0.6677824813520369
0.7260545460550525 -0.6753080627645535
0.7190103533099996 -0.6827901111622673
0.7119165751648467 -0.6901753495719096
0.7047493583569547 -0.6974893920626813
0.6974838220038851 -0.7047568564664727
0.6901717013745758 -0.7119259937853902
0.6827622627214782 -0.7190465457046876
0.6753082659900075 -0.7260678093373885
0.667784606972644 -0.7330141745187316
0.6601652066845288 -0.7399089830374819
0.6525043201322984 -0.7467031394441555
0.6447761236643088 -0.7534202687356629
0.6369538517680544 -0.7600829180762626
0.6290932040258641 -0.7666436451384062
0.6211396408399468 -0.7731479702693885
0.6131497966706432 -0.7795495785113645
0.6050967022516655 -0.7858707713218395
0.5969525032623628 -0.7921327249132973
0.5887751916120073 -0.7982908501683779
0.5805371441054652 -0.804366626712165
0.5722098876768947 -0.8103803818725325
0.5638527177216957 -0.8162892938638022
0.5554076496178655 -0.8221343605393259
0.5469348176553341 -0.8278739612834017
0.5384055659337816 -0.833528161632608
0.529790449076891 -0.839115832124413
0.5211508122305492 -0.8445971849686817
0.5124574154071668 -0.8499914123126024
0.5036802663612191 -0.8553164871650256
0.49488186401148315 -0.8605344915848363
0.48603241149158016 -0.8656637264710982
0.4771013975952502 -0.8707212505797477
0.468152416857482 -0.8756710511022033
0.45912337849058416 -0.8805474712807138
0.45007857502651366 -0.885315787882591
0.4409873431327218 -0.8899927786046783
0.43181836980832655 -0.8945939432299959
0.42263694401174356 -0.8990865185215641
0.413411920561903 -0.9034863473960515
0.40411154422017087 -0.9078079749788683
0.3948020396185473 -0.9120206285156877
0.3854188145436095 -0.9161535366956791
0.37602868356336294 -0.9201772705674486
0.3665997628644389 -0.9241060823786975
0.3570996258528483 -0.9279528961423098
0.3475959195844119 -0.9316903200822427
0.3380563566153474 -0.9353316343183413
0.3284481477626778 -0.9388887741170603
0.31883970962290065 -0.9423364103663845
0.3091983811660279 -0.9456868387008464
0.299491041131182 -0.9489509945344318
0.2897868119923239 -0.9521056349884736
0.2800183628154819 -0.9551726479311452
0.27025525121081895 -0.9581301942673384
0.2604642610808632 -0.9609889034607376
0.2506117862267504 -0.9637580219568586
0.24076798257524418 -0.9664178318597115
0.2308993421952679 -0.9689779496979394
0.22097200961790883 -0.9714465970191813
0.21105667380483067 -0.9738061954745211
0.20108453909886326 -0.9760731166856015
0.19112661348150026 -0.9782312187225197
0.18114897195444 -0.9802884100698168
0.17111741363664526 -0.9822511871789333
0.1611033696437584 -0.9841055738206315
0.15107270682720295 -0.9858584437961124
0.14099105949287935 -0.9875152503941077
0.13093021542228567 -0.9890641960912465
0.12085586507824903 -0.9905111136091604
0.11073350993167469 -0.9918604079994615
0.10063522762973792 -0.9931024714225123
0.090490953176119 -0.9942459216973204
0.08037292029748816 -0.9952826167260957
0.07024659644770567 -0.9962166421065306
0.06007733306590878 -0.9970506467902854
0.049937541815929846 -0.9977786921302303
0.03979259919510302 -0.9984038103359913
0.029607809618149815 -0.9989275933681893
0.019455695305349206 -0.999346311556402
0.009265817757291522 -0.999662870096527
-8.892645761335829E-4 -0.9998750148891542
-0.011044255176336606 -0.9999840162987484
-0.021233856241114325 -0.9999897014148208
-0.03138551128931499 -0.999892029755706
-0.04153392872504971 -0.999691212958368
-0.05171377164884494 -0.9993860193602565
-0.06185255306375816 -0.9989786221351207
-0.07202061896144243 -0.9984661946353955
-0.0821455662049187 -0.9978523856728442
-0.09226203961769275 -0.9971356419741575
-0.10240456544981222 -0.9963129699106479
-0.11250092242591107 -0.9953902274339358
-0.12258567422580235 -0.9943648042081634
-0.13269322213923912 -0.9932326530961095
-0.14275159395602308 -0.9920018357382937
-0.15279524004997694 -0.9906686871652868
-0.16285840473936947 -0.989228110497288
-0.17286943185096368 -0.9876903635621747
-0.1828977809776645 -0.9860447769975612
-0.192872043855324 -0.9843030684329996
-0.20282641077118876 -0.9824598228294121
-0.2127947936103191 -0.9805082043501765
-0.2227062111069144 -0.978462109767944
-0.2325946550601228 -0.9763150806782299
-0.24249379580261737 -0.9740592463101683
-0.2523331451166421 -0.9717106696482437
-0.262180971441607 -0.9692530555434145
-0.2719671519512512 -0.9667039037810347
-0.28172527734229724 -0.9640550304439155
-0.29148854573902316 -0.9612968562209331
-0.30118743642173607 -0.9584490210778476
-0.3108552577301203 -0.9555023159029815
-0.32052488325323913 -0.9524461481062768
-0.3301274590685935 -0.9493022795584609
-0.3396959801646545 -0.9460604845226576
-0.34926296500564186 -0.9427091669865225
-0.35876029053640535 -0.9392721904758304
-0.368253852129887 -0.9357257081877914
-0.3776760495514514 -0.9320949733461235
-0.38705928731819766 -0.9283680870580975
-0.3964354247887055 -0.9245318049934947
-0.40573769786324904 -0.9206134439359209
-0.4149981165478354 -0.9166001158238061
-0.42423191544600974 -0.9124849193400304
-0.43340568607683816 -0.9082827435313214
-0.44259887659115504 -0.9039562888554765
-0.4516819636600663 -0.8995665109525482
-0.4607184568996558 -0.8950839371183075
-0.46970742413893246 -0.8905090297583779
-0.4786479381095107 -0.885842260803166
-0.48753907654126327 -0.8810841116591782
-0.49644200123364185 -0.8762006038953439
-0.5052312784276859 -0.8712605415010146
-0.5139684378445127 -0.8662306031137706
-0.5226525781912936 -0.8611113076033251
-0.5312828036444501 -0.8559031830571384
-0.53991841778907 -0.8505691562342452
-0.5484377530181006 -0.8451843785099419
-0.5569005134508948 -0.8397124147125914
-0.5653058261006011 -0.8341538293096017
-0.5736528239064681 -0.828509195703943
-0.581940645823286 -0.8227790961749976
-0.5902261642190959 -0.8169228717530935
-0.5983926440036629 -0.8110230310820684
-0.6064973958314696 -0.805039528295381
-0.6145395836464995 -0.7989729806288964
-0.6225183778466065 -0.7928240138850805
-0.6304884621823527 -0.7865490953539067
-0.638337545730024 -0.780236632681821
-0.6461207807536266 -0.7738436837042842
-0.6538373643636199 -0.7673709078941062
-0.6614865005459754 -0.7608189729587348
-0.6691205430412034 -0.7541415850077692
-0.6766319354361783 -0.7474328220997877
-0.6840735290004495 -0.7406469568052947
-0.6914445560869373 -0.7337846891288834
-0.6987442563279369 -0.7268467269565327
-0.7059718767135553 -0.7198337859825835
-0.7131767975606267 -0.7126964182284753
-0.7202575083727591 -0.7055351824316359
-0.7272639201025441 -0.6983011662527677
-0.7341953099946394 -0.6909951159260403
-0.7410509630326757 -0.6836177851163981
-0.7478776401929108 -0.6761172369537138
-0.7545791600735015 -0.66859914704267
-0.7612028403779678 -0.6610120869334594
-0.7677479978321162 -0.6533568392789488
-0.7742139572618776 -0.6456341937659786
-0.7806000516629563 -0.6378449470339008
-0.7869497406172519 -0.6299343539826636
-0.793173563034023 -0.6220138673602468
-0.7993155646197849 -0.6140292161036331
-0.8053751117885267 -0.6059812238797117
-0.8113515794599278 -0.5978707208893896
-0.8172855512890499 -0.5896407765433825
-0.8230934232448797 -0.5814073429463104
-0.8288163879483412 -0.5731139335328823
-0.8344538550397083 -0.5647614038203294
-0.8400052429788694 -0.5563506154245119
-0.8454699791053176 -0.5478824359710394
-0.8508850589796635 -0.539297507604498
-0.856174189266045 -0.5307167838174344
-0.8613749998114275 -0.5220813132633245
-0.8664869541195628 -0.513391986745153
-0.8715095248602812 -0.5046497006214842
-0.8764766110329304 -0.49579324227071214
-0.8813182311077049 -0.48694739078514615
-0.8860689376757597 -0.47805130762012354
-0.8907282406718966 -0.46910591046245476
-0.8952956594597697 -0.46011212208599833
-0.8998019088268061 -0.45100703337684744
-0.9041834999964015 -0.4419189263930807
-0.9084718189632879 -0.4327852326985594
-0.9126664233604506 -0.42360689449111144
-0.9167668804881203 -0.4143848585739265
-0.9207727673584098 -0.4051200762578872
-0.9247108745450273 -0.39574781810540277
-0.9285257178554546 -0.38640013033843207
-0.9322447779106284 -0.3770125829729576
-0.9358676710661632 -0.3675861443934066
-0.9393940235978925 -0.3581217869960791
-0.9428472783229978 -0.34855344785370146
-0.94617878215996 -0.33901593578327543
-0.9494126817172945 -0.3294434520913987
-0.9525486433979661 -0.31983698423984125
-0.9555863437078457 -0.3101975231960524
-0.9585254692890818 -0.3005260633309365
-0.9613853673819391 -0.29075516757081965
-0.9641257447366792 -0.28102249856319694
-0.9667666664699662 -0.2712608403211414
-0.9693078601541487 -0.2614711998209651
-0.9717490636491497 -0.2516545869255258
-0.9741061547442607 -0.24174261074398107
-0.976345924263117 -0.2318749216130615
-0.9784849775723078 -0.22198331312872321
-0.9805230940150593 -0.21206880567246142
-0.9824600633468694 -0.202132421987944
-0.9843082528517866 -0.1921049942014825
-0.9860416232938426 -0.18212779925334313
-0.9876732773540274 -0.17213181667967098
-0.9892030467169847 -0.1621180776288036
-0.9906307735774035 -0.15208761508077062
-0.9919563106562977 -0.14204146374073542
-0.9931877722275119 -0.1319097597058575
-0.9943078081663134 -0.12183524906977246
-0.9953252750143955 -0.111748170363104
-0.9962400678136671 -0.10164956413132756
-0.9970520921975096 -0.0915404721090551
-0.9977658936852017 -0.08135064881542255
-0.9983714154912662 -0.07122365918925914
-0.9988739490200123 -0.06108932239564844
-0.9992734424319524 -0.050948683855034115
-0.9995698545168341 -0.040802789637924594
-0.9997631546978905 -0.03065268635698433
-0.9998535922973315 -0.02042791046300452
-0.9998398931352173 -0.010272519343779048
-0.9997230542130994 -1.1606854971260917E-4
-0.999503087583646 0.010040394217553183
-0.9991800159377955 0.0201958212551416
-0.9987505062067168 0.03042065751537217
-0.9982206097748636 0.04057084475994783
-0.9975877406222482 0.0507168468672626
-0.9968519640332956 0.06085761721352248
-0.9960133559079785 0.07099210971462246
-0.9950720027539883 0.08111927893405665
-0.9940202858251345 0.09130930720561908
-0.9928730228147378 0.10141862670253601
-0.9916233387207354 0.11151748423160207
-0.9902713624558847 0.12160483803228239
-0.9888172334850224 0.1316796475307239
-0.9872497818177566 0.1418116765213973
-0.9855910913603776 0.15185817433234833
-0.983830730996324 0.16188900701955028
-0.9819688823178154 0.17190313983965766
-0.9800057373862281 0.18189953977202103
-0.9779266038485592 0.19194737168762893
-0.9757607747230048 0.20190507117140144
-0.9734942897496321 0.21184194287992003
-0.971127382730591 0.22175696176250384
-0.9686602978271951 0.23164910502272817
-0.9660932895347357 0.2415173522239323
-0.9634074905768277 0.2514299138885589
-0.9606407413116393 0.2612471314309765
-0.957774895924973 0.27103739969219176
-0.9548102500467665 0.2807997087445895
-0.9517471094988483 0.29053305154472236
-0.9485631800854344 0.3003046489974634
-0.9453033203500243 0.3099768285691344
-0.9419459466443667 0.3196170320855142
-0.9384914053026303 0.32922426509910774
-0.9349400526824352 0.33879753656353445
-0.9312922551280927 0.34833585893576063
-0.9275216839362307 0.3579050367694079
-0.9236814628762136 0.3673702494311103
-0.9197459582762465 0.37679756554595667
-0.9157155761083289 0.38618601262712354
-0.9115907321316756 0.39553462219737234
-0.9073418090064991 0.40490783086983406
-0.9030286700268892 0.4141735790306254
-0.8986223779725301 0.42339660258737327
-0.8941233873801004 0.4325759501273138
-0.889532162348716 0.44171067474313847
-0.8848158734819942 0.45086367849750936
-0.8800409688137368 0.459906004254838
-0.8751752823963815 0.46890088782144324
-0.8702193161560193 0.47784740131863285
-0.8651735813316717 0.48674462185739115
-0.8600385984225531 0.4955916316335802
-0.8547777971899564 0.5044492774492734
-0.8494652973301104 0.5131927634819077
-0.8440651697935738 0.5218833104601748
-0.8385779716373934 0.5305200218996118
-0.8330042689004968 0.5391020068692295
-0.8273044766593708 0.5476882256802407
-0.8215588995768989 0.5561577066589611
-0.815728573537806 0.5645698164797763
-0.8098140999768145 0.5729236873807637
-0.8038160890089914 0.5812184576077106
-0.797735159366812 0.58945327150301
-0.7915282450756235 0.5976846254144345
-0.7852827956666742 0.6057965473779253
-0.7789563394088924 0.6138459776255558
-0.7725495289159461 0.6218320858080776
-0.7660630250905467 0.6297540481083105
-0.7594509823314687 0.6376661460257158
-0.752806558045557 0.6454569056101777
-0.7460844770385451 0.6531810822639179
-0.7392854327352768 0.6608378791896377
-0.7324101264998434 0.6684265065406796
-0.7254592675632325 0.6759461815025061
-0.7183838325807335 0.6834483437101876
-0.7112835077158037 0.6908272948186798
-0.7041098094930155 0.6981349827560576
-0.6968634779243627 0.7053706536884469
-0.6895452605144248 0.7125335612109798
-0.6821036240981427 0.7196726294406874
-0.6746434142696065 0.7266872756820546
-0.667113610738805 0.7336269595702231
-0.6595149902522298 0.7404909652332458
-0.6518483366552732 0.7472785846058602
-0.6440597402088155 0.7540360997868325
-0.6362589348444647 0.7606683038009644
-0.6283924953778036 0.7672220401055809
-0.6204612332814331 0.7736966326416509
-0.6124659667148155 0.7800914135143194
-0.6044075204398753 0.7864057230618056
-0.5962293179415896 0.7926825164204381
-0.5880465823310531 0.7988333595292317
-0.5798031860249504 0.8049017979634865
-0.5714999793813461 0.8108872057256924
-0.5631378189281167 0.8167889653834739
-0.5546580657978534 0.8226471362651934
-0.5461801916638475 0.8283791823032418
-0.5376459756152273 0.8340257758297018
-0.5290562980099394 0.839586334363013
-0.5204120449271377 0.8450602842966642
-0.5117141080757794 0.8504470609583653
-0.5029015748514459 0.8557831135234395
-0.49409860548310547 0.8609932620758058
-0.485244666742631 0.8661145937695683
-0.4763406719693712 0.8711465803072209
-0.46738753966626867 0.8760887026077714
-0.4583226348795725 0.8809742964492452
-0.4492736735140332 0.8857345284514369
-0.4401783667494152 0.890403391378121
-0.4310376528236937 0.8949804036067847
-0.4218524746588776 0.8994650929898911
-0.41255863690341626 0.9038875957137981
-0.4032870809103052 0.9081856029126171
-0.3939739233237557 0.9123899250666943
-0.38462012485442265 0.9165001284738128
-0.37522665040532277 0.9205157891406955
-0.36579446897229934 0.9244364928267423
-0.3562577325121089 0.9282884350305214
-0.34675080458995616 0.932017345542342
-0.3372081071460909 0.9356501126155994
-0.3276306245696448 0.9391863615075711
-0.3180193448380543 0.9426257274319899
-0.3083072293522413 0.9459910460890729
-0.2986311126014257 0.9492349033330373
-0.2889241901771269 0.9523808410392945
-0.27918746340931405 0.9554285346846265
-0.26942193670246123 0.9583776698803061
-0.259628617431937 0.9612279424045291
-0.24973926762854792 0.9639980800076113
-0.23989321884483158 0.9666490540799219
-0.230022423570014 0.9692003122355841
-0.22012790003857718 0.9716515912963075
-0.21021066893272178 0.9740026383972727
-0.20020168645247197 0.976268703284454
-0.1902419696612363 0.9784178592543616
-0.1802626282168655 0.9804660852815058
-0.1702646915510602 0.982413170078517
-0.16024919101373483 0.9842589127913787
-0.15021715976662742 0.9860031230201459
-0.1400988229544982 0.9876568266520849
-0.1300367383395014 0.989196724572587
-0.1199612396188302 0.9906345806427195
-0.10987336614341182 0.9919702465386049
-0.09977415854070702 0.9932035844779232
-0.08959343092340152 0.9943420676159913
-0.079474620080878 0.9953696558059524
-0.06934761093250792 0.9962945653689456
-0.05921344814284236 0.9971167008947449
-0.04907317711437539 0.9978359775749112
-0.03885638240325792 0.9984562965099113
-0.028707008949992417 0.9989689179947091
-0.018554674188587625 0.9993784895660554
-0.008400425396090554 0.9996849689740719
0.001754689953007454 0.9998883246034844
0.01190962429482432 0.9999885354768834
0.022134828213269127 0.9999852047373363
0.032286238290089524 0.999878379311802
0.04243431783880086 0.9996684101561736
0.05257802002130799 0.999355318930087
0.06271629845106863 0.9989391379308673
0.07291943264711409 0.9984158882807026
0.08304367013263379 0.9977929420705366
0.09315934114239462 0.997067067256216
0.10326540218144563 0.9962383387162834

y values:
0.9999786782309464
0.999993376084281
0.9999046481347053
0.9997125140637921
0.9994169731375975
0.9990180760184925
0.9985158420461192
0.9979103327052513
0.9972016106230378
0.9963898439807584
0.9954748852109937
0.9944570130347948
0.9933362852902127
0.9921128178928553
0.9907870400946799
0.9893585061368365
0.9878276439434339
0.9861946118498237
0.9844595787586756
0.9826227241225072
0.9806842379251237
0.9786445503935928
0.9765034241621209
0.9742612992817342
0.971918407652883
0.9694749915982085
0.9669313038374804
0.9642876074614575
0.9615441759046773
0.958701292917175
0.9557592525351344
0.9527183590504776
0.9495789269793915
0.9463412810297979
0.9430057560677694
0.9395726970828946
0.9360440322010584
0.9324170229277116
0.9286935748122567
0.9248740729667371
0.9209589124379249
0.9169484981664625
0.9128432449449794
0.9086426440254998
0.904350883775639
0.8999617719144862
0.8954834756666772
0.8909085813025871
0.8862456017494637
0.8814868175381739
0.876641083776739
0.8717003784500991
0.8666738951836477
0.8615533127351448
0.8563481594439093
0.8510498182830585
0.8456681483639173
0.8401990888170905
0.8346382803154724
0.8289960703675403
0.8232631184078809
0.8174500922681567
0.8115473686001746
0.805565931145449
0.7994958777542328
0.7933485035338655
0.7871136316296125
0.7808028638417986
0.7744057528209154
0.7679342022605528
0.7613774986385465
0.7547478426171368
0.7480342589337393
0.7412492401717716
0.7343815538687483
0.7274439793610225
0.7204250316331313
0.7133377714874911
0.7061704661070672
0.6989364523570224
0.6916302119345344
0.6842459798644034
0.6767974966672604
0.6692724315285538
0.6616847870299744
0.6540220019782269
0.6462983352231273
0.638504440856824
0.6306410373778264
0.6227123500528101
0.6147333034379202
0.6066766285308547
0.5985571505690358
0.5903757100793524
0.5821476931542101
0.5738449799162223
0.565482862349802
0.5570622060998458
0.5485988333364528
0.5400638198356512
0.5314728990259932
0.5228422029486682
0.5141422355394774
0.5053890442191433
0.4965835351164469
0.4877422300905219
0.47883491330497313
0.4698780276158868
0.46087250023844806
0.4518352155118729
0.44273528782414406
0.43358952825957214
0.4243988835855314
0.4151805726836816
0.40590309127120067
0.39658359084419575
0.3872230361556637
0.37783895213851926
0.36839926796763517
0.35892144717122576
0.34940647089158405
0.3398721411152837
0.3302858735408201
0.32066541483252226
0.3110287554335441
0.301342961323066
0.2916259722437866
0.2818787940966563
0.2721196425621935
0.2623151649933334
0.2524835326060825
0.24262576316924558
0.23276026746016582
0.22285332939242491
0.2129233215883705
0.20297127200061268
0.1930157560399627
0.18302274996890497
0.17301079741590472
0.1629809348164777
0.15295187147913636
0.14288933231257786
0.13281200126820697
0.12272092154950895
0.11263490540537696
0.10251948310393343
0.09239344800415902
0.08227566913305756
0.07213156820720182
0.0619800002344639
0.05182201610332252
0.04167653323040633
0.03150887865174219
0.021337962279664374
0.011164837005594367
0.001008437334119493
-0.009165947007727725
-0.019339382492400102
-0.029510815967698046
-0.039661327171016315
-0.04982560625103192
-0.059984727393308804
-0.07013763892746551
-0.08026546613925413
-0.090402821653075
-0.1005308186831648
-0.1106306371686655
-0.12073679401201236
-0.13083045220430117
-0.14091056685186323
-0.1509584180124964
-0.16100834498632702
-0.17104160440543348
-0.1810571576286171
-0.19103641580724712
-0.20102224201510854
-0.2109610034794305
-0.22091288234868103
-0.23080701487588803
-0.24067733821095846
-0.2505574563441756
-0.2603770165109363
-0.2701697171543095
-0.27996888087476296
-0.2897047313549251
-0.2994448189273837
-0.309119787934751
-0.3187628692959472
-0.3284068477292767
-0.3379830519359341
-0.347524391069592
-0.35706328642047364
-0.36653181494857623
-0.3759625334196017
-0.3853874695269373
-0.3947395116933308
-0.4040835472709456
-0.41335304074607915
-0.4225798942608428
-0.4317954133006845
-0.44093397747190394
-0.45002705653603164
-0.4591054837860829
-0.46810461500964273
-0.47708688895393636
-0.485988346079626
-0.4948396704573393
-0.5036708446552188
-0.5124189850608285
-0.5211142662321715
-0.5297861230733181
-0.5383728064133787
-0.546903953219613
-0.5554084233421654
-0.5638256595107138
-0.57221406310517
-0.5805139033231772
-0.5887538598887331
-0.5969617745799274
-0.6050792017909115
-0.6131342112847347
-0.6211539994196266
-0.6290814601712247
-0.6369715967065803
-0.6447682262036994
-0.6524983438117
-0.6601880139855448
-0.6677824813520369
-0.6753080627645535
-0.6827901111622673
-0.6901753495719096
-0.6974893920626813
